id,similarity_blank,similarity_full,similarity_naive,similarity_triplets,similarity_retriever
51,0.8462428082103304,0.8628350595824381,0.8629240503356714,0.8875482193427756,0.8636623049736888
52,0.8899573373055454,0.9666182327084814,0.9388564995512098,0.928958962997025,0.9081018240116477
53,0.9049448622319562,0.9113018320769463,0.9143571990978251,0.894095563380912,0.9081018240116477
54,0.85402221067709,0.9275046524306614,0.9499910516437396,0.8983461531523039,0.9018022825700784
55,0.86258675894372,0.9349769785379762,0.9356752406501709,0.8954679114116402,0.8605428583919044
56,0.9291859860651589,0.955484443040257,0.9740008653681342,0.9427633195348863,0.9123043702582989
57,0.874942215110525,0.8788789786744096,0.8971124602683906,0.8796547028226939,0.909884253312857
58,0.8334821036817699,0.8447635752387275,0.871483065072415,0.8553463623097827,0.8760971032776639
59,0.8862515018893273,0.89203380527366,0.924841140950162,0.9143042343636566,0.8760971032776639
60,0.8950817484632181,0.9382681220360427,0.9009266174769287,0.9238853060278157,0.9250509767190718
61,0.9266085589714931,0.9415929913914173,0.9652392807581548,0.9385055219520662,0.889226255284869
62,0.8408963812855988,0.9661566883772933,0.9397715630587896,0.9656761553580357,0.9160702464351703
63,0.8723829627663903,0.9322468612171856,0.9274433514305712,0.8945153973621265,0.8840379326140342
64,0.7976199200786678,0.8615478253774012,0.9213965316372366,0.8171496913632794,0.8697537624090718
65,0.8953643015198663,0.9390923333089916,0.8965148162557647,0.8889806786490839,0.8819315121114839
66,0.9566231054039298,0.9890181195354731,0.9712530463214779,0.9410650836591554,0.9079289647373627
67,0.8869770674268737,0.9750210885378274,0.9574856640276869,0.971037961078594,0.9197363696720641
68,0.867112246182291,0.8889273656310904,0.8986585515967677,0.8614016857928681,0.8961098463081072
69,0.8620853588153932,0.9815494130250846,0.9386525320445296,0.9543930813136016,0.9105527453022427
70,0.9516208587271828,0.9573667141723816,0.968852406370523,0.9571578179331853,0.9072698724190751
71,0.9357256408610315,0.961698351734403,0.9466820724340937,0.9477957785519009,0.9083304065459775
72,0.8183973824103996,0.9664660761552147,0.9493992899226311,0.9336093169223357,0.9282547312983128
73,0.9353991354583711,0.977335188547421,0.959395222034531,0.9514833301592783,0.9282547312983128
74,0.8796102551056133,0.9200298140714722,0.9124665177960709,0.9432568346926774,0.9076673617367605
75,0.8745162852611637,0.9262238320026102,0.9191329288146599,0.9366767634097194,0.9036207364810834
76,0.8527260781031363,0.9619318156064112,0.9340574539800062,0.9087847553394981,0.8912744891597187
77,0.8826211833088321,0.9782192496366601,0.9772402663547425,0.923309986422585,0.919924787097587
78,0.8822460818092785,0.881053883085349,0.8748444812576565,0.8667186567446414,0.8853559921885503
79,0.882328485519408,0.9614994514027166,0.9432566750673926,0.9088026575024593,0.8918571319092263
80,0.9247280906868709,0.9318504337859764,0.9267060458430986,0.9311193206877046,0.8625392429287381
81,0.8973501269487189,0.8978544031367066,0.9656960789092873,0.9343457029866087,0.8953523141352472
82,0.87760993541657,0.9466090659194536,0.9316597171215307,0.9099371941523876,0.8828108363004119
83,0.8830747588360087,0.9082769418882437,0.9079100427604928,0.9114649420463845,0.9029301607226863
84,0.8404477608398955,0.9573477491884348,0.952276998115796,0.9283198602062424,0.9328644850785767
85,0.9279686525411969,0.9207381127608212,0.9256605320476489,0.943723587033311,0.9328644850785767
86,0.9407449843528253,0.9662243984173345,0.9479264777172357,0.953579022076813,0.9197517071915035
87,0.8436024145222134,0.931456237390545,0.9569216829263689,0.9211997170368754,0.9177769630132491
88,0.95449752129096,0.9904926842511083,0.9920074140323485,0.9449000508763848,0.9547659292235228
89,0.8869388591642139,0.9341329465772114,0.938899854209183,0.9262283504443003,0.9132195408781095
90,0.9452330029250033,0.9999999999999999,0.9769180033091618,0.9397331838436119,0.9279600674010623
91,0.8214191993225503,0.9286446033451962,0.9265577478733967,0.8895390459376599,0.9279600674010623
92,0.8385920238626011,0.8903101095596677,0.9003020355114257,0.9018393228920389,0.9298844919676638
93,0.8937708311301489,0.9507446559521924,0.9527625968773104,0.9532449282764263,0.9169742245695953
94,0.9178285991429721,0.9813685194114937,0.9769500184882283,0.9582878105015178,0.9399836292138684
95,0.8231083759790704,0.8894580609178806,0.8801637724088197,0.8532427782352824,0.9399836292138684
96,0.8279440930554367,0.9755445985294564,0.9618018805800331,0.9557807818505907,0.8995751187277704
97,0.8533623280498908,0.975247892166582,0.909345571159142,0.9465427538240997,0.8995751187277704
98,0.9023371102436615,0.9709710097702668,0.9538767254461711,0.9360967399868567,0.8940387366714585
99,0.8855895170508628,0.9889211388951556,0.98428726352059,0.9410187352962651,0.8934999349842141
100,0.8742725978735955,0.9162002268592077,0.9150354286469466,0.9072220933237367,0.9142173211997009
101,0.8821363061424095,0.8759587966242797,0.8773139248746276,0.8648543326101036,0.9014593133078129
102,0.8908042777322818,0.944147778398291,0.9376130524270858,0.867674092487203,0.9348686515081308
103,0.854764645159232,0.8760603219004782,0.9050060627063222,0.8627600233981976,0.8837322382426095
104,0.8585043342916823,0.9471755403215131,0.9532281794378324,0.9195247430518547,0.8796677158199301
105,0.8559693708593928,0.952094076503585,0.8891138683935369,0.9261886600942107,0.8881949820629224
106,0.877306565635039,0.9235471415240395,0.924609214918545,0.930746060983456,0.8917207401155601
107,0.8618741197986087,0.816722908196923,0.8388765195058538,0.8597555204501443,0.851892248359681
108,0.8730303263523502,0.9770396641157832,0.9525516521270406,0.9426960174701858,0.9117020292739931
109,0.8792424169347657,0.9044549915225887,0.93346750876445,0.9159397255270042,0.9117020292739931
110,0.8707814205386109,0.8955485208941429,0.8773447417993868,0.884968347933373,0.8781101273703928
111,0.8207010700135955,0.841095893274604,0.8493130559147819,0.8353265833518463,0.8909925873884317
112,0.923994175649446,0.9779505981347558,0.972410762644227,0.9662500793797312,0.8858701063447093
113,0.8995298962175962,0.9209779668443572,0.9027927890354621,0.902983203731855,0.8749394444988763
114,0.9044498053861758,0.9284381695527545,0.9541458692511455,0.9082471241206955,0.9125412270220026
115,0.925161804585496,0.9224195502136092,0.9194068950757827,0.9337592066600416,0.8955863656160853
116,0.9144485108885746,0.9290334082928091,0.9348381717102879,0.9095319028277428,0.9432327644141608
117,0.8819327647654865,0.9527703321761877,0.9466290443231966,0.919830686125629,0.9432327644141608
118,0.9009170202793523,0.955650513932499,0.94289785224823,0.9220267591871815,0.9371026409031333
119,0.8352669088213444,0.8572501517446427,0.8362518461557958,0.8414813273238445,0.9371026409031333
120,0.8347111224042425,0.9063359806719182,0.9014781208427997,0.9024130330144983,0.9355655105018578
121,0.8213814579926277,0.8892029861653967,0.8824641150154902,0.8914540183624268,0.9355655105018578
122,0.8879633422997595,0.9486329017929559,0.9336640737523472,0.9497049375602954,0.9461123414174272
123,0.9093910959213457,0.9308597627699514,0.938188239008992,0.926793873290196,0.9461123414174272
124,0.8632169693614941,0.9568654193273767,0.953411812430697,0.9348774359562093,0.9195973161961865
125,0.8855568187997417,0.9099600084590012,0.930004086274728,0.902511729355756,0.9195973161961865
126,0.8117321494668608,0.9504268243278866,0.9441899619708221,0.9614348701508452,0.897304290844816
127,0.8378830081292381,0.9006947565697044,0.8963369967631495,0.8662506386682454,0.897304290844816
128,0.8932468349102086,0.978336373934374,0.9795404506621762,0.9456296359118072,0.9002256129311775
129,0.8511057252460543,0.9402724976536936,0.9269891547270972,0.9251522215627924,0.9002256129311775
130,0.8226120226481741,0.8931036906770627,0.912684551225916,0.8796466370399716,0.9214005116496072
131,0.8512182556295529,0.9099886892495532,0.8918489090789165,0.8925981789684568,0.9215338894857255
132,0.8819333278931614,0.9572711033467528,0.972774394818654,0.9133393553545924,0.9245617516356699
133,0.8977852374594277,0.9250574611966501,0.9323219176212706,0.893718326787947,0.9245617516356699
134,0.8883807838185273,0.8986172849927894,0.8601075432666061,0.9179995147062181,0.9041745641256949
135,0.8670128529938576,0.8937448451125888,0.8982979533128932,0.911139413877191,0.9043938140252631
136,0.8516337844682675,0.9330717945462589,0.9259255481755484,0.9134377041231331,0.9103160739097238
137,0.9025542991447019,0.9995002184640914,0.9914757705478241,0.9473398711296138,0.8987436052265287
138,0.8635346364044748,0.9332337044153836,0.9411583276019012,0.9364268922268606,0.9026500138286044
139,0.8835531903186684,0.9616256679809303,0.9519331464549119,0.9330097027008584,0.9026500138286044
140,0.8956936604390738,0.9380148425662895,0.9366944880714324,0.9272529179006085,0.9258601353178209
141,0.8869525690863024,0.9795041508755692,0.9663880074354437,0.9085389839642132,0.9270398919418841
142,0.8592137807195762,0.9721450973423464,0.968193661809966,0.9295106719217828,0.878917795709787
143,0.8457926271897585,0.927324339161841,0.9126649378068872,0.9304592270109121,0.8676803723651039
144,0.9367492535530455,0.9404870622252478,0.9338475054609165,0.9397158711647661,0.8557241091430299
145,0.8943028378538939,0.9810558401275425,0.9695807271092302,0.9425249625934249,0.8668979536491292
146,0.901694441096992,0.9018027132765526,0.9033121961716453,0.8938347031018408,0.897219718666301
147,0.8585989756377449,0.9372014097640443,0.9417965236104873,0.9304846173993706,0.9173839712855693
148,0.8863081159995405,0.925490843856958,0.8658339531956811,0.9399846769942644,0.9057943804127966
149,0.8172509914338553,0.95298922372733,0.921094332961536,0.9520698884085693,0.8894473340066905
150,0.848708787786968,0.9209402432201674,0.9120982246016571,0.9081730544704605,0.8701335551260082
151,0.9407445038279278,0.9671148540567089,0.9596841912022639,0.9579886707863691,0.9392984761671822
152,0.9334447808453231,0.9354839381480777,0.9402837989315879,0.9308487736821147,0.8954679525870396
153,0.9254299367032631,0.9706068073076949,0.9754376716071237,0.9792741848454863,0.9056377530259588
154,0.8924598248289602,0.9343085648510433,0.9228753286707764,0.9326457686691713,0.8993951196076244
155,0.8723401038732232,0.9238662791967716,0.9314677195300913,0.9215386372127594,0.8993951196076244
156,0.867513916574774,0.9501933633923769,0.9424305356985772,0.9553805945970916,0.901412097724318
157,0.8912657615548047,0.9449090136201382,0.9437184327608984,0.9443603057407736,0.8973528916742334
158,0.8658277669890683,0.9731381583163071,0.9594609793257716,0.9523714961626331,0.9047999342976529
159,0.8902289678902462,0.9239996877038028,0.9468206407762642,0.8949250637240292,0.9461216302545561
160,0.9329100496481422,0.9871548492288795,0.9690011294297608,0.987992097809522,0.9584432844347313
161,0.8683583290167108,0.9305271230414032,0.9307604222435105,0.9458542675809376,0.9584432844347313
162,0.8498766779610876,0.9585886537996172,0.943376125948262,0.9361710519049179,0.931244503118261
163,0.9137815416959025,0.9602185023934118,0.9614881728665072,0.9285501187024208,0.9152170755725515
164,0.8906525717660541,0.9447076456095754,0.9477380453660837,0.873799610018414,0.9206058441976527
165,0.8993343762356023,0.9301370709665651,0.9249443384239622,0.9162611963414115,0.8884036650218986
166,0.8711782123996317,0.9783440739638106,0.9607744711108578,0.9356537224619964,0.9434954191284408
167,0.9176057352066537,0.978419843934797,0.9493881918735051,0.9266581164552872,0.9434954191284408
168,0.8792365072596904,0.9556744536843308,0.9563232217853292,0.9538238563126382,0.9195019686420184
169,0.8152558317003411,0.9354967499963622,0.939921858879494,0.9299614507609552,0.9195019686420184
170,0.8162173573864759,0.94906520008883,0.9527666779121773,0.9432134272939693,0.9016336028329647
171,0.8263850955873713,0.8533525864763387,0.8402808058758847,0.8509552221947637,0.882789781844046
172,0.8522767848466914,0.9222384330195831,0.9153320608659588,0.8611412451729155,0.9157157359706578
173,0.900382179786798,0.9196082907491216,0.9182254242108183,0.9034040033207281,0.9126722040877772
174,0.8335919278156175,0.9341396745513139,0.936023257945708,0.9100504233988385,0.9150878645961588
175,0.8583506860674462,0.9680376726264747,0.91973989019342,0.9111110726932544,0.9217853106481879
176,0.8734314275411135,0.9651722374388236,0.9495986332541957,0.9422413943988008,0.9312698007208245
177,0.9396786224386696,0.9490071249441336,0.9537078463538236,0.96489869537059,0.9432568450630487
178,0.8210952681421668,0.9339946314673389,0.9039790423050015,0.9029403669798928,0.9011402200809949
179,0.9086237347027084,0.960410591210552,0.9191590268544911,0.9206842616521322,0.8716767698495023
180,0.8672950647195224,0.9018530643848014,0.8917905447112333,0.9081306024771675,0.8959043263638453
181,0.8843126437719975,0.9004168663464293,0.8962694004649955,0.899189362530472,0.9219465756965539
182,0.8503862502689861,0.9718851198018292,0.9503886679722601,0.9252426061031269,0.9185078374072273
183,0.8942574290728277,0.9485097151293548,0.943994476530986,0.8953887722328353,0.9210051459943837
184,0.8463182317282363,0.8315080105942481,0.8361121094677234,0.811070436444638,0.930040280080733
185,0.8171765254398361,0.8321533320374517,0.8428410929688499,0.8290311526831999,0.930040280080733
186,0.8904242890401677,0.9780100217414196,0.9483060365162527,0.9157816162363726,0.9483600593733172
187,0.9314150402441613,0.9080190442518046,0.9190323353935985,0.9420133738446954,0.9245558417648763
188,0.8422296767304677,0.9191725036743834,0.8785331490610373,0.8820951665403807,0.9020759530366009
189,0.8273632862109797,0.9410659298967724,0.9473627681864731,0.9133150444427628,0.9144278688399148
190,0.9154953821544253,0.9504237723371701,0.9217395301157918,0.934790306380124,0.8867860016350327
191,0.9244774095932158,0.8857419248981212,0.9215726037393688,0.8996254061257097,0.8993402116980198
192,0.8859355180362064,0.9594701056300016,0.9542620894494515,0.9549452500486451,0.9137613807713907
193,0.886589438048508,0.9663636669330278,0.9700275947235691,0.9447088531118816,0.8942780332659855
194,0.8846788701188172,0.8614448255628607,0.9209551754718535,0.9191214157631353,0.8795417172640606
195,0.8253053120805929,0.9353942500310511,0.9393315090563608,0.9146309164288173,0.9183147325340919
196,0.8926073963806528,0.9246197631570273,0.9242040806194223,0.9198801558247387,0.8975639589127513
197,0.8453245777386927,0.9356210636718453,0.9715272479240934,0.9044422696339283,0.8995350147616591
198,0.8576060561155016,0.8938069100004602,0.888266815039953,0.9062865282677023,0.9076024986606207
199,0.8684233982951091,0.900212637702506,0.8942374485622512,0.9003503925453357,0.9166477131687405
200,0.9136564742951916,0.9648087509313136,0.9364961906032833,0.9341723558380298,0.9456823833530201
201,0.9009605402058277,0.8713435742368526,0.8932495889194824,0.8372240810494299,0.8593224485823804
202,0.8282038035077792,0.9555628752448638,0.9561559029973645,0.9344744829593803,0.9067149005364218
203,0.9114604295094612,0.9455410326864144,0.9289656737886103,0.9378749960053065,0.8737105545915661
204,0.8930373231861978,0.9752360468866694,0.9767063432906445,0.9503582201235828,0.9280612220160623
205,0.8954633522536304,0.9386420995451793,0.9402869011173154,0.9220157052232018,0.9504362197051249
206,0.8949810853106992,0.9475971790627441,0.9575797862466195,0.9378926989816608,0.9381527225354752
207,0.8651145047066477,0.8807049593445748,0.8578427048257953,0.8784953254871856,0.9185758431787674
208,0.8757232267135046,0.9737195711404215,0.9615759068568936,0.8996032092458023,0.9246768381820142
209,0.8429556811007155,0.9151633918601673,0.9173424060312194,0.9068829897618256,0.8864105680222
210,0.8880192912554904,0.8857760099008707,0.872673227211833,0.896222473429021,0.8832144458032883
211,0.8474251196687786,0.8531056042208465,0.8766359261537638,0.89469804838446,0.8750099103336197
212,0.8829550082703348,0.8745552531861287,0.8303241696513132,0.9007706215706613,0.8425190325514295
213,0.8440300302460803,0.8324883634990162,0.8321785874716688,0.8516308397289349,0.8425190325514295
214,0.8230911401666101,0.9294610815128281,0.9102207231848298,0.9034170627305759,0.9216630218965483
215,0.8254942518783689,0.8287031523906622,0.841400312522984,0.8388409201957868,0.9216630218965483
216,0.8892517477869851,0.9732346833403551,0.9744834065671337,0.953955397426963,0.937367245761156
217,0.8751796979554807,0.9682039805954955,0.9445783969380681,0.9373823473189644,0.9313794080227821
218,0.8657823298824053,0.9155839641622934,0.9321924534551802,0.9347214654152041,0.9117582063926538
219,0.8020838373384127,0.8805046058694238,0.8712752820088848,0.825391243044618,0.9229533996229604
220,0.8615197489468162,0.945809307042751,0.9301947161728495,0.9092429289736277,0.9217161680491378
221,0.8877982840523997,0.9777494443160181,0.974709461389057,0.8947021970595507,0.9217161680491378
222,0.857652882479504,0.9716999642470309,0.9607792155781749,0.9448436957355657,0.9667853469017841
223,0.8442310291595072,0.9783429947187724,0.9684014998651183,0.9590330205744179,0.9667853469017841
224,0.8842478569348632,0.9087745381963349,0.8852230629710782,0.8628734337774058,0.8993402116980198
225,0.86704381870513,0.8901697893971441,0.8585538728938813,0.9455833799945909,0.8993402116980198
226,0.9282047150419555,0.9494601988258813,0.91197009289859,0.9262732043044662,0.9176254790801041
227,0.8805390590214621,0.9574246131333484,0.9098947285866666,0.9198602724831646,0.9176254790801041
228,0.8563624803467992,0.9163178528521705,0.9236801607969312,0.9026328145199879,0.9110513651586843
229,0.8795779384868346,0.9213231246135697,0.9197904679350719,0.9216024337561874,0.914336713168895
230,0.9210993914905555,0.9808583645173583,0.961840001871238,0.9618615607708223,0.9526774436469402
231,0.8758156534317746,0.8788230159045907,0.8701416287508636,0.8721958688189113,0.8689943637123225
232,0.8999835652983366,0.9815846907854587,0.9782088602351082,0.9671374034760816,0.9526686997547195
233,0.8970849854623049,0.9857552889010247,0.9436161888838679,0.9380702841149415,0.8788216216203839
234,0.869449563838653,0.9160892994276476,0.9149870854839824,0.9265640967589803,0.888946320054018
235,0.8717285689680613,0.8927055471622827,0.8595661871529297,0.8856072450433559,0.898158988951341
236,0.8879288734772917,0.9405652989942893,0.9218195492384466,0.935571245164103,0.876350259947907
237,0.8493810471286215,0.9033788093820774,0.9112640483193362,0.8769388170410555,0.9374389019131975
238,0.9109336578353175,0.9427973916491511,0.9148938194524734,0.9301836919740561,0.8728844035103323
239,0.8494860677233664,0.989273813293341,0.9448958060916869,0.940686087525673,0.9165523565053082
240,0.8684536339142106,0.8931175887241755,0.8576028758379337,0.8437392219627681,0.864946499684085
241,0.8515886579119145,0.8781172322242128,0.8759756042421293,0.8884879522887245,0.8499772743528803
242,0.8652827941742363,0.899454747190128,0.8955717143097418,0.9013728495218049,0.929669464447409
243,0.8488096232180007,0.8604909298766248,0.8522912375331803,0.8406457615518711,0.8802347681160315
244,0.8631377452888563,0.8562367143561603,0.8583285996797634,0.864387072607429,0.8760971032776639
245,0.8588941489797866,0.83471126617575,0.8391484410568354,0.8639199543027982,0.8993402116980198
246,0.8788143552945998,0.9821584267069041,0.9656833481538647,0.9704384258592837,0.9435026572930345
247,0.9111289326705344,0.9252329372784438,0.9087401336105714,0.9207547057350285,0.8847960671674782
248,0.8526079109020912,0.9432159824680328,0.9474733932728099,0.9363398805223161,0.9242514830732476
249,0.8962604803354007,0.9380247118177127,0.9206514568977361,0.9042129942463707,0.9111868515065346
250,0.8956268890441095,0.9504473257797341,0.9461700801799731,0.941246514285671,0.9255698729917923
251,0.8890805327517738,0.9825066006309664,0.9782164073086769,0.9507735608309712,0.9162527292567731
252,0.8238121394523212,0.9277051657189528,0.9292240862763361,0.917148752616744,0.9148339184994688
253,0.8570887982983633,0.8952199760303067,0.8922974630205647,0.9122593775052186,0.9120797195628262
254,0.8667347236271262,0.8570296079291749,0.8665399000184645,0.8468589282023993,0.9225172398822838
255,0.8592653600409845,0.8398631756264665,0.8317316113698662,0.8268067573552996,0.9023149894492245
256,0.9120523161649471,0.9365934450115035,0.9482316500489298,0.9190300111343919,0.9066336427251691
257,0.8746415857158326,0.9274181637039114,0.9197216922700178,0.9040861759993852,0.9066336427251691
258,0.8723592762610121,0.9997292064522733,0.9811865260477146,0.9187314858025083,0.8905236672185861
259,0.9096938108307746,0.9490945975876307,0.9400087612932361,0.9047139265283514,0.8795125733557972
260,0.9416502677371946,0.9743064169327331,0.985358318538353,0.9516279944163745,0.91738160577406
261,0.8617327105318392,0.9027437810520266,0.8868481014109435,0.8676649267871871,0.91738160577406
262,0.8978964790797233,0.9263160554464385,0.9040744172354438,0.9390334916590943,0.9165456298192926
263,0.9148776299346373,0.9445238616219975,0.9453003474368269,0.9407851232122413,0.9043918335731057
264,0.8797435307106022,0.9493170967091114,0.9381360929447135,0.9302487356729642,0.8969869256083315
265,0.8404763545303854,0.8920186517238299,0.8834524967022626,0.8989367240974977,0.8969869256083315
266,0.9230610584640778,0.952369424049631,0.9743884514253545,0.943561681768507,0.9021938710302265
267,0.8870259574408824,0.9938492985141789,0.9614709522191848,0.942927645129061,0.8753597331203115
268,0.9014459615363043,0.9404160765528354,0.9539025025282286,0.9402541106475568,0.9084380512662302
269,0.8732813718675222,0.9256550638815372,0.9309143476766064,0.921254992207202,0.9084380512662302
270,0.8636510238232803,0.970505856931929,0.9437479872028175,0.9242555514658588,0.9020567685669484
271,0.8410445576055783,0.8480114675297791,0.8681768356347848,0.8671160193137727,0.8855418370684108
272,0.8678486139072612,0.9645861983612956,0.9544073805825811,0.8855566840541834,0.9103588769158112
273,0.897192444944138,0.887684035586714,0.8617358152848398,0.8872719663396677,0.8900726966438987
274,0.8919767988986196,0.8673323092411448,0.9241008487693265,0.900014636081358,0.8867860016350327
275,0.8134073772541908,0.8674173931520063,0.8196213634937716,0.8752533347383065,0.8993402116980198
276,0.8921739840997197,0.9015298269871843,0.8925797936724389,0.925017713417193,0.9273791934054542
277,0.9278055680894155,0.9397458607286042,0.9272173435722502,0.9245692303415817,0.8743021251751647
278,0.8300146095423264,0.9547364400926555,0.949567456596002,0.8836398943478172,0.9228802411009748
279,0.858828910586812,0.9325159498136937,0.9265334406431178,0.9301231437859001,0.9274091889770221
280,0.8603896659065997,0.966219105177201,0.9506920224733101,0.918021239375195,0.8905281436019197
281,0.8645623924384764,0.9645692559415299,0.9789463263404302,0.9253684260974083,0.9066424047457777
282,0.863445338929511,0.9664027936799415,0.9468323157171822,0.9202286490994678,0.8952586464010936
283,0.9192177805766146,0.961244008019119,0.9411367936364482,0.9568796138401561,0.8883732631512616
284,0.8383392871773263,0.8514712562052078,0.8645443253971522,0.8146176826000808,0.8867860016350327
285,0.8514356410370091,0.885388631415639,0.8836693712680923,0.8136175785684308,0.8962929287530529
286,0.8793176815387019,0.9205434929371311,0.9249900597656273,0.9367026997944613,0.9100516642400587
287,0.8924974656092408,0.877202471861167,0.8751192430921534,0.8720449799383689,0.9363811871783625
288,0.9204245579458255,0.9662916865249598,0.9536820327746145,0.9152644406694698,0.8929521543650334
289,0.9092319285596431,0.9343824338911911,0.9177623631997119,0.9354851890728724,0.8764093124621078
290,0.9071525786671422,0.9503137782038887,0.9573698730408949,0.9435213279272343,0.9162503463629271
291,0.8793823299975337,0.9920811390540577,0.9766431196195735,0.9389607608216786,0.9071723142816677
292,0.9185559130990133,0.9460978134507274,0.9411693263543544,0.9381825712222366,0.9113278483494963
293,0.860461986288596,0.9207198251482859,0.9108806778607975,0.8875814046534745,0.9113278483494963
294,0.899394152489933,0.9530998710782367,0.9457135845672368,0.9380508773867406,0.9335946172415857
295,0.9556194163101017,0.9791929260611969,0.9427420005009972,0.942420595355784,0.9335946172415857
296,0.8652731400257424,0.9544074672983918,0.950483603888798,0.937514703255111,0.9218945713772291
297,0.8430102984648253,0.9360851576787066,0.9528684014632821,0.9206389623258573,0.9218945713772291
298,0.8547943724083523,0.8864834224931208,0.8556634649479281,0.8950242312729478,0.9176423855746882
299,0.8586273177961438,0.8870838730928918,0.8996672616649517,0.8465010949249125,0.8776090789404432
